Time (ns),Total E x (V/m),Total E y (V/m),Total E z (V/m)
0.294001878,-4.69957073e-10,0.00676366128,-0.00675805379
0.295001884,-6.85820623e-10,0.00613929052,-0.00614003325
0.29600189,-7.0020717e-10,0.00543918693,-0.00544675486
0.297001895,-4.26771229e-10,0.00466216216,-0.00467702653
0.298001901,4.96552799e-12,0.00380738638,-0.00383001193
0.299001907,3.50355106e-10,0.00287441211,-0.00290525425
0.300001912,3.79140414e-10,0.00186321267,-0.00190271297
0.301001918,-2.38057907e-11,0.000774197455,-0.000822779781
0.302001923,-6.28226415e-10,-0.000391763053,0.000333695789
0.303001929,-1.08873532e-09,-0.00163330999,0.00156537932
0.304001935,-1.14629461e-09,-0.00294856145,0.0028704165
0.30500194,-7.433405e-10,-0.00433511473,0.00424643606
0.306001946,-2.252592e-10,-0.00579000916,0.00569051271
0.307001952,2.35256759e-10,-0.00730971992,0.00719916122
0.308001957,5.23081856e-10,-0.00889014453,0.00876832381
0.309001963,6.38216091e-10,-0.0105265798,0.0103933457
0.310001969,5.23095844e-10,-0.0122137228,0.0120689766
0.311001974,1.77717646e-10,-0.0139456643,0.0137893641
0.31200198,-1.67660552e-10,-0.0157158785,0.015548042
0.313001985,-6.28169516e-10,-0.0175172314,0.0173379425
0.314001991,-7.4329326e-10,-0.0193419866,0.0191513952
0.315001997,-6.28162522e-10,-0.0211817995,0.020980129
0.316002002,-5.25123278e-11,-0.0230277497,0.0228152964
0.317002008,5.23137866e-10,-0.0248703435,0.0246474855
0.318002014,8.68530026e-10,-0.0266995355,0.026466731
0.319002019,6.38275544e-10,-0.0285047516,0.0282625444
0.320002025,1.77759585e-10,-0.0302749351,0.0300239585
0.321002031,-2.82756374e-10,-0.0319985636,0.0317395367
0.322002036,-5.13010856e-10,-0.0336636975,0.0333974324
0.323002042,-5.24879029e-11,-0.03525801,0.0349854119
0.324002047,8.68550953e-10,-0.0367688537,0.0364909172
0.325002053,1.55932134e-09,-0.0381833017,0.0379011147
0.326002059,1.55931434e-09,-0.0394882075,0.0392029583
0.327002092,8.68536909e-10,-0.0406702645,0.0403832309
0.328002098,1.77766468e-10,-0.0417160764,0.0414286256
0.329002103,-2.82735446e-10,-0.0426122248,0.0423258245
0.330002109,-5.24599808e-11,-0.043345347,0.0430615433
0.331002115,6.38331443e-10,-0.0439022072,0.0436226316
0.33200212,1.32912281e-09,-0.0442697741,0.0439961404
0.333002126,1.78965276e-09,-0.044435326,0.0441694222
0.334002132,1.55939828e-09,-0.0443865098,0.0441302024
0.335002137,8.68620842e-10,-0.0441114567,0.0438666791
0.336002143,1.77843407e-10,-0.0435988642,0.0433676057
0.337002148,-2.82672552e-10,-0.0428380743,0.0426223762
0.338002154,-5.1292004e-10,-0.0418191962,0.0416211449
0.33900216,-6.28043784e-10,-0.0405331664,0.0403548814
0.340002165,-1.67527825e-10,-0.0389718786,0.0388155133
0.341002171,6.38369857e-10,-0.0371282734,0.0369959921
0.342002177,1.67452896e-09,-0.034996409,0.0348903872
0.343002182,2.25017205e-09,-0.0325715691,0.0324939787
0.344002188,2.01991046e-09,-0.0298503619,0.0298033543
0.345002193,1.27157118e-09,-0.0268307831,0.0268164799
0.346002199,4.65666505e-10,-0.023512302,0.0235327817
0.347002205,1.20281285e-10,-0.019895969,0.0199532565
0.34800221,3.50539264e-10,-0.0159844607,0.0160805155
0.349002216,1.15644039e-09,-0.0117821442,0.0119188381
0.350002222,1.96233807e-09,-0.00729517918,0.00747428229
0.351002227,2.19258545e-09,-0.00253153173,0.00275470084
0.352002233,1.84718274e-09,0.00249897735,-0.00223021419
0.353002239,1.04126407e-09,0.00778459199,-0.00746885035
0.354002244,-1.10036313e-10,0.013311632,-0.0129476832
0.35500225,-1.03106823e-09,0.019064473,-0.0186512638
0.356002255,-1.4915772e-09,0.0250254925,-0.0245621596
0.357002261,-1.4915702e-09,0.0311751124,-0.0306609999
0.358002267,-1.03104725e-09,0.037491817,-0.0369264893
0.359002272,-5.70524294e-10,0.0439521149,-0.0433353707
0.360002278,-1.10001341e-10,0.0505306423,-0.0498625301
0.361002284,-5.70510306e-10,0.0572001971,-0.0564810224
0.362002289,-1.49152823e-09,0.0639317483,-0.0631620884
