Time (ns),Total E x (V/m),Total E y (V/m),Total E z (V/m)
0.363002295,-2.22049668e-09,0.0019001161,-0.00257201819
0.364002301,-1.06922426e-09,-0.00354198227,0.00281059346
0.365002306,1.46359602e-09,-0.00924278703,0.00845096633
0.36600234,4.22668478e-09,-0.0151945725,0.0143415332
0.367002345,5.60821878e-09,-0.021388324,0.0204734504
0.368002351,4.68715911e-09,-0.0278137233,0.0268365834
0.369002356,1.9240074e-09,-0.034459129,0.0334194861
0.370002362,-1.7602042e-09,-0.0413115621,0.0402093977
0.371002368,-4.06286116e-09,-0.0483567156,0.0471922234
0.372002373,-4.98393504e-09,-0.0555789359,0.0543525331
0.373002379,-4.06288914e-09,-0.0629612133,0.0616735704
0.374002385,-1.29975142e-09,-0.0704852045,0.0691372231
0.37500239,2.38440423e-09,-0.0781312361,0.0767240748
0.376002396,2.84492718e-09,-0.0858783275,0.0844134167
0.377002402,5.42340395e-10,-0.0937042311,0.092183277
0.378002407,-3.14181525e-09,-0.101585448,0.100010425
0.379002413,-6.8259709e-09,-0.109497279,0.10787046
0.380002418,-6.8259709e-09,-0.117413849,0.115737796
0.381002424,-3.14184323e-09,-0.125308156,0.123585746
0.38200243,-3.78733489e-10,-0.133152157,0.131386563
0.383002435,-3.78705511e-10,-0.140916809,0.139111504
0.384002441,-4.98382313e-09,-0.148572147,0.14673093
0.385002447,-1.05099867e-08,-0.156087384,0.154214323
0.386002452,-1.60361786e-08,-0.163430899,0.161530405
0.387002458,-1.97203907e-08,-0.170570463,0.168647259
0.388002463,-1.78784667e-08,-0.177473232,0.175532356
0.389002469,-9.58930535e-09,-0.184105918,0.182152689
0.390002475,-3.79014153e-10,-0.190434828,0.188474908
0.39100248,5.14720533e-09,-0.196426019,0.194465339
0.392002486,6.06825123e-09,-0.202045426,0.2000902
0.393002492,1.46307766e-09,-0.207258955,0.205315679
0.394002497,-4.98418773e-09,-0.212032631,0.210108072
0.395002503,-1.14314815e-08,-0.216332689,0.214433879
0.396002509,-1.2352583e-08,-0.220125809,0.218260005
0.397002514,-1.05105471e-08,-0.223379135,0.221553862
0.39800252,-7.74746489e-09,-0.22606048,0.224283457
0.399002525,-6.82639101e-09,-0.228138492,0.226417646
0.400002531,-6.82633505e-09,-0.229582742,0.22792618
0.401002537,-7.74729703e-09,-0.23036392,0.228779882
0.402002542,-9.58930535e-09,-0.230453983,0.228950858
0.403002548,-1.32734055e-08,-0.229826242,0.228412554
0.404002581,-1.51154413e-08,-0.228455618,0.22713995
0.405002587,-1.78784951e-08,-0.226318702,0.225109726
0.406002593,-1.87994846e-08,-0.223393917,0.22230038
0.407002598,-1.5115301e-08,-0.219661728,0.218692318
0.408002604,-9.58905311e-09,-0.215104669,0.214268073
0.40900261,-3.14177395e-09,-0.209707588,0.209012464
0.410002615,5.42409673e-10,-0.203457743,0.202912673
0.411002621,2.38457165e-09,-0.196344912,0.195958376
0.412002626,5.14782172e-09,-0.188361615,0.188141912
0.413002632,7.45057616e-09,-0.179503039,0.17945832
0.414002638,8.83224249e-09,-0.16976729,0.169905454
0.415002643,1.1134885e-08,-0.159155473,0.159484163
0.416002649,1.29769768e-08,-0.147671774,0.148198381
0.417002655,1.38980507e-08,-0.135323554,0.136055142
0.41800266,1.11350253e-08,-0.122121468,0.123064712
0.419002666,3.76688192e-09,-0.108079433,0.109240644
0.420002672,-6.36434327e-09,-0.0932147577,0.0945998207
0.421002677,-1.28114692e-08,-0.0775481462,0.079162471
0.422002683,-1.09693499e-08,-0.0611037388,0.0629522204
0.423002688,1.92515337e-09,-0.0439091437,0.0459961407
0.424002694,2.21879954e-08,-0.0259954408,0.0283247381
0.4250027,4.24509494e-08,-0.007397193,0.00997195113
0.426002705,5.62667495e-08,0.0118476143,-0.00902486406
0.427002711,5.90301141e-08,0.0316975862,-0.0286249891
0.428002717,5.25830188e-08,0.0521079823,-0.0487843901
0.429002722,4.42936923e-08,0.0730307773,-0.0694557652
0.430002728,4.24514894e-08,0.0944146961,-0.0905886069
